iter	loss	accuracy	f-score
1	0.5444563627243042	0.827883929576936	0.0
2	0.24372181296348572	0.8414730282668268	0.07651715039577837
3	0.6834346055984497	0.8577273921693758	0.1758135016998543
4	0.22047869861125946	0.8629453057547205	0.2132564841498559
5	0.5521494150161743	0.8679379856601224	0.1863266029047113
6	0.1826789826154709	0.8731558992454672	0.2446730345334313
7	0.17452599108219147	0.8644468636210068	0.2457990115321252
8	0.5744894742965698	0.8834415706295281	0.28690386071158214
9	0.19405746459960938	0.8810015390968129	0.27586206896551724
10	0.22126807272434235	0.8772851833777544	0.30780452224653543
11	0.6347371339797974	0.8845677390292428	0.29901960784313725
12	0.32227644324302673	0.88077630541687	0.26290251433612705
13	0.108229860663414	0.8763842486579827	0.2791649611133852
14	0.29889193177223206	0.8914373662675026	0.33761329305135956
15	0.36167728900909424	0.8869702316153009	0.2939846223428313
16	0.21866239607334137	0.8838920379894141	0.3079584775086506
17	0.059223201125860214	0.8935020083336461	0.33595425303788423
18	0.6059053540229797	0.8894853410413304	0.32832182039821217
19	0.03296182304620743	0.8932767746537033	0.3429276315789474
20	0.31663694977760315	0.89226322309396	0.34753550543024225
21	0.2152736932039261	0.8847178948158715	0.3145346171480972
22	0.45449942350387573	0.8775479560043545	0.2935500253936008
23	0.03825078532099724	0.8907241262810166	0.3127463863337714
24	0.4022495448589325	0.8792747475505838	0.28415841584158413
25	0.8270639777183533	0.8954164946131612	0.33662516101331047
26	0.6088410019874573	0.8789744359773265	0.28825191764230923
27	0.1689540296792984	0.8954540335598183	0.33535528596187175
28	0.44732552766799927	0.8932767746537033	0.33018056749785035
29	0.24824117124080658	0.8906115094410451	0.34337899543378997
30	0.07293518632650375	0.8825781748564135	0.3003802281368822
31	0.44520244002342224	0.8983820713990766	0.3638624119353502
32	0.42280465364456177	0.8868951537219866	0.3284429720776148
33	0.056692734360694885	0.8832914148428995	0.3132530120481928
34	0.10174272954463959	0.8935395472803033	0.3424092409240924
35	0.16538822650909424	0.8712414129659521	0.2227027027027027
36	0.3896688222885132	0.8794999812305266	0.28728728728728725
37	0.8811646699905396	0.8873456210818724	0.34099153567110035
38	0.1032789871096611	0.8994707008521341	0.3558597091531223
39	1.0187007188796997	0.8974811366793047	0.37499999999999994
40	0.23604218661785126	0.8958294230263899	0.3538461538461538
41	0.1628033071756363	0.8986073050790195	0.37555287494973866
42	0.20506392419338226	0.8778107286309547	0.24962556165751373
43	0.052694421261548996	0.8845302000825856	0.30144657022865146
44	0.1715056151151657	0.8806261496302413	0.27786106946526734
45	0.08255581557750702	0.8811516948834416	0.26159102000976087
46	0.17074935138225555	0.8901610420811592	0.3202676864244742
47	0.12412699311971664	0.8752956192049252	0.21747967479674796
48	0.142682746052742	0.8984196103457337	0.33760186263096625
49	0.04091251641511917	0.8938023199069034	0.35347985347985356
50	0.5799813270568848	0.8726678929389241	0.18869778869778867
51	0.16136431694030762	0.8896354968279591	0.32542694497153696
52	0.6596836447715759	0.8817523180299561	0.2852867830423941
53	0.34996679425239563	0.8998085513720485	0.37303785780240073
54	0.0712834820151329	0.8811516948834416	0.26522593320235754
55	0.029913131147623062	0.882916025376328	0.3032319391634981
56	0.18434575200080872	0.8943654041067608	0.3832498862084662
57	0.2653008699417114	0.8877960884417583	0.31255992329817833
58	0.35219401121139526	0.8798753706970982	0.2559433485078401
59	0.2686613202095032	0.8910244378542738	0.33702677746999077
60	0.49765390157699585	0.8972183640527047	0.33147528799702713
61	0.19985172152519226	0.8714666466458951	0.1945288753799392
62	0.29311713576316833	0.8700777056195803	0.2116675271037687
63	0.21671153604984283	0.8882465558016442	0.30727519204699505
64	0.12054533511400223	0.9037876797177071	0.39695945945945943
65	0.30797961354255676	0.8628326889147491	0.1691139240506329
66	0.0917680412530899	0.8639963962611209	0.19254658385093168
67	0.07399629801511765	0.8775479560043545	0.2203883495145631
68	0.10798076540231705	0.8787116633507264	0.24215686274509804
69	0.2634385824203491	0.8997334734787342	0.3772272924815298
70	0.2710372507572174	0.8802882991103269	0.26328862394436164
71	0.8985615372657776	0.8801756822703555	0.26356589147286824
72	0.49070584774017334	0.8873080821352153	0.3159340659340659
73	0.10828516632318497	0.8793873643905552	0.23574508864398658
74	0.4376954138278961	0.886294530575472	0.3069679849340866
75	0.06401003152132034	0.885581290588986	0.29489051094890506
76	0.09621892124414444	0.8755959307781823	0.23540951446787642
77	0.12861193716526031	0.8774728781110402	0.2573753814852493
78	0.7091779112815857	0.8855437516423289	0.2830828889966069
79	0.5911972522735596	0.8853935958557003	0.2775966464834653
80	0.20236137509346008	0.8849431284958144	0.3173076923076923
81	0.027840590104460716	0.8907241262810166	0.317722681359045
82	0.12547414004802704	0.8871954652952438	0.31117266851338876
83	0.27463042736053467	0.8678253688201509	0.22585590189064897
84	0.12134560942649841	0.8821277074965277	0.2848605577689243
85	0.18452109396457672	0.8809264612034986	0.28411973617453073
86	0.022606806829571724	0.8899358084012162	0.30511627906976746
87	0.16360978782176971	0.8920755283606742	0.35430157261794637
88	0.2281942367553711	0.9032621344645069	0.38179519595448796
89	0.1146184653043747	0.8810390780434701	0.24963432471964894
90	0.19190628826618195	0.8859191411089005	0.3115145723841376
91	0.26811838150024414	0.8722549645256954	0.17386934673366836
92	0.6397138833999634	0.8810766169901273	0.2901606425702811
93	1.4205528497695923	0.8918502946807313	0.28922815945716707
94	0.24062630534172058	0.8782611959908405	0.22104247104247104
95	0.15244516730308533	0.8841172716693569	0.2815442561205273
96	0.13863781094551086	0.8741319118585532	0.22708757637474544
97	0.13316906988620758	0.9009347197717632	0.3815028901734104
98	0.46939435601234436	0.8897856526145876	0.30762081784386613
99	0.44039255380630493	0.8917752167874169	0.3277533039647577
100	0.3775646388530731	0.8770974886444687	0.22720624085811797
101	0.04127906262874603	0.8896730357746162	0.29814814814814816
102	0.054142244160175323	0.8782987349374977	0.21417797888386128
103	0.4587361216545105	0.8940650925335035	0.3135328271549799
104	0.16108572483062744	0.877660572844326	0.23924864063272366
105	0.12175022065639496	0.8964300461729043	0.34901625320786994
106	0.031889237463474274	0.899433161905477	0.3907225691347011
107	0.13738004863262177	0.8709035624460377	0.18901303538175046
108	1.2747185230255127	0.8887345621081872	0.33738317757009345
109	0.42650145292282104	0.8827283306430421	0.28274616079494125
110	0.0702253207564354	0.8966552798528473	0.3438016528925619
111	0.22703267633914948	0.901122414505049	0.4085470085470085
112	0.061568427830934525	0.9036750628777357	0.38175675675675674
113	0.0278162844479084	0.8798002928037839	0.2545454545454545
114	0.2997779846191406	0.8743946844851533	0.19544592030360536
115	0.5421820282936096	0.8855437516423289	0.28929690998656515
116	0.01461515761911869	0.89609219565299	0.38181818181818183
117	0.25929731130599976	0.887007770561958	0.2877762742444745
118	0.49637845158576965	0.8783362738841548	0.2218062704726252
119	0.23825202882289886	0.891324749427531	0.3045774647887324
120	0.047909751534461975	0.8794624422838695	0.2801664355062413
121	0.054846979677677155	0.8910244378542738	0.30414746543778803
122	0.06774989515542984	0.8933143136003604	0.3125827814569537
123	0.14296570420265198	0.8837418822027854	0.2600767754318618
124	0.16949047148227692	0.8820901685498705	0.25384234010907286
125	0.12598730623722076	0.8852434400690716	0.27169811320754716
126	0.0939079150557518	0.894177709373475	0.34190347316193054
127	0.4316730499267578	0.896580201959533	0.36951705804164825
128	1.6872209310531616	0.8820150906565561	0.2507177033492823
129	0.9374916553497314	0.8889222568414731	0.33317602642756017
130	0.2021782100200653	0.9000337850519914	0.3627984918307499
131	0.3501819670200348	0.8783362738841548	0.22995169082125602
132	0.45092564821243286	0.901122414505049	0.359375
133	0.28681233525276184	0.8505574533578588	0.11743981209630064
134	0.007246808148920536	0.8970306693194189	0.33087277464177156
135	0.32957708835601807	0.8587034047824618	0.07890743550834597
136	0.09528353065252304	0.8987574608656481	0.36681222707423583
137	0.08710628002882004	0.8993205450655055	0.3410097431355182
138	3.6067938804626465	0.8932767746537033	0.3362186788154897
139	0.127884641289711	0.8910244378542738	0.28815848716794235
140	0.17288810014724731	0.9021735050114493	0.3602751504729149
141	0.3239966928958893	0.8964300461729043	0.38471446972949763
142	0.2596646845340729	0.8974060587859904	0.36996834011759383
143	0.36964625120162964	0.8883216336949585	0.33985102420856617
144	0.2975069582462311	0.8810766169901273	0.26563213144682796
145	0.20057155191898346	0.9017605765982206	0.3534373681990721
146	0.3400689661502838	0.8983820713990766	0.3316017316017316
147	0.5639382004737854	0.8951537219865611	0.34360189573459715
148	0.5067694187164307	0.8745448402717819	0.2284851534977353
149	0.22594182193279266	0.8878336273884155	0.32685185185185184
150	0.11790797859430313	0.8905739704943879	0.31086142322097376
151	0.29253795742988586	0.8802882991103269	0.21019108280254778
152	0.1706247478723526	0.8840797327226998	0.25960637300843487
153	0.28951287269592285	0.8859191411089005	0.30294396961063624
154	0.22419121861457825	0.8904988926010736	0.3302411873840445
155	0.42216989398002625	0.8926386125605316	0.3448275862068966
156	0.2823198735713959	0.9038252186643643	0.4040800313848568
157	0.0005595684051513672	0.8901985810278163	0.31285444234404536
158	0.7874848246574402	0.8920004504673599	0.36020267157991703
159	0.4686393737792969	0.9057397049438792	0.4039735099337749
160	1.7262673377990723	0.8905739704943879	0.3238341968911917
161	0.061834268271923065	0.8859566800555576	0.23124115148655025
162	1.3523913621902466	0.8761214760313826	0.24397299903567984
163	0.11280449479818344	0.8785615075640978	0.268003646308113
164	0.16300606727600098	0.8705281729794662	0.1626177491323748
165	0.09558962285518646	0.8960171177596756	0.31394840402273716
166	0.0922379419207573	0.8912121325875596	0.27457927369353413
167	0.2484835535287857	0.8963174293329329	0.32380185259766414
168	0.25648728013038635	0.8848305116558429	0.2525204032645223
169	0.2700842320919037	0.8964675851195616	0.35467980295566504
170	0.2619868814945221	0.8989826945455911	0.34349506225848003
171	1.1996876001358032	0.876459326551297	0.19043440105309348
172	0.02386716566979885	0.8921506062539886	0.30961968680089486
173	0.17890708148479462	0.8852059011224145	0.31431159420289856
174	0.027582861483097076	0.8778107286309547	0.24775224775224777
175	0.8560308218002319	0.8969555914261046	0.3292836196062003
176	0.2793567180633545	0.8867449979353579	0.301255230125523
177	0.36615341901779175	0.9056646270505649	0.40731292517006806
178	0.5601393580436707	0.8889597957881302	0.3109475620975161
179	0.5173137784004211	0.8893727242013589	0.2588020118884316
180	0.06665196269750595	0.8954164946131612	0.3080377189043556
181	0.49278131127357483	0.8873456210818724	0.27598566308243727
182	0.213277667760849	0.8623822215548632	0.14186666666666667
183	0.09321999549865723	0.8911370546942453	0.3110478899952584
