iter	loss	accuracy	f-score
1	0.13840505480766296	0.9109200795825669	0.42135523613963033
2	0.13505208492279053	0.9077668080633657	0.4199372056514914
3	0.23164258897304535	0.9141859679417396	0.38436482084690554
4	0.15526635944843292	0.9258981192987725	0.523015873015873
5	0.04615100473165512	0.9327677465370322	0.5729244577412116
6	0.06839624792337418	0.9308532602575171	0.5539540319439034
7	0.07693943381309509	0.9333308307368895	0.5948987246811703
8	0.012351863086223602	0.9363339464694621	0.6299694189602447
9	0.013526378199458122	0.9326551296970607	0.5635140482785912
10	0.2771263122558594	0.9368219527760051	0.631578947368421
11	0.006607141345739365	0.9378730432824055	0.6498493975903615
12	0.10519428551197052	0.9376102706558054	0.621141975308642
13	0.01293141208589077	0.9364465633094335	0.616964625332826
14	0.10783098638057709	0.9353203949097189	0.5868635833657209
15	0.0035765422508120537	0.9370471864559481	0.6349681767128416
16	0.19307158887386322	0.9369721085626337	0.619102416570771
17	0.2650619149208069	0.9380231990690341	0.6285055704955821
18	0.042040031403303146	0.9379105822290627	0.6182634730538923
19	0.43927398324012756	0.9363339464694621	0.5813586097946287
20	0.38466718792915344	0.9371598032959195	0.6143133462282397
21	0.06336792558431625	0.9387739780021772	0.6594634873323397
22	0.0731692686676979	0.9394872179886632	0.6443004193671369
23	0.09525341540575027	0.9376478096024625	0.6211369706219001
24	0.0379580594599247	0.9393370622020346	0.6388995032479939
25	0.0028281211853027344	0.9402004579751492	0.6456086286594761
26	0.03904356062412262	0.9392244453620632	0.6338297059946545
27	0.002721649594604969	0.9395998348286347	0.6540927951716333
28	0.018296465277671814	0.9400127632418634	0.6588235294117647
29	0.017154885455965996	0.940388152708435	0.6641308482312667
30	0.004994180519133806	0.9400503021885206	0.6638623326959848
31	0.15714512765407562	0.9393746011486918	0.6565809379727685
32	0.030887018889188766	0.9387739780021772	0.628925940286933
33	0.004828410688787699	0.9404256916550922	0.6547392462885421
34	0.014183731749653816	0.9404632306017493	0.6592564200843235
35	0.1368037760257721	0.9414017042681783	0.657555642327216
36	0.013254703022539616	0.9404632306017493	0.6539343009931246
37	0.0011308572720736265	0.940613386388378	0.6505111700113594
38	0.22601185739040375	0.941589399001464	0.6682063125481139
39	0.009590338915586472	0.9410638537482638	0.6641133665262352
40	0.3397103250026703	0.9421524832013214	0.6732976281560826
41	0.011376587674021721	0.9421524832013214	0.6592135697764071
42	0.00854888092726469	0.9392995232553775	0.6323809523809525
43	0.03375471010804176	0.9393746011486918	0.6384466019417475
44	0.17886793613433838	0.9405007695484064	0.6421378776142526
45	0.5558313131332397	0.9409136979616352	0.6572085889570553
46	0.07181023806333542	0.9414767821614926	0.663594470046083
47	0.024700289592146873	0.940876159014978	0.6717732669475296
48	0.04310911148786545	0.941589399001464	0.6687282566679552
49	0.0014527825405821204	0.9410263148016067	0.6605222734254993
50	0.017550285905599594	0.9418521716280641	0.6689655172413792
51	0.06949421763420105	0.9409136979616352	0.6509834168916313
52	0.00020978163229301572	0.9408386200683209	0.6540540540540541
53	0.0061683873645961285	0.9404632306017493	0.6378378378378379
54	0.0016589495353400707	0.941326626374864	0.6674233825198638
55	0.010723079554736614	0.9420023274146927	0.6681922196796338
56	0.0035547702573239803	0.9421524832013214	0.6755725190839695
57	0.14075489342212677	0.9423777168812643	0.661042944785276
