iter	loss	accuracy	f-score
1	0.5789819359779358	0.8447764555726567	0.10279765777488614
2	0.3796350359916687	0.8378692893877397	0.08100098781692461
3	0.31614041328430176	0.8619317541949773	0.19380226266601083
4	0.5550695657730103	0.861856676301663	0.17664023071377072
5	0.1704919934272766	0.8738691392319532	0.25932146456163924
6	0.008381749503314495	0.8847178948158715	0.29191049913941486
7	1.1941816806793213	0.8929389241337888	0.3382165605095541
8	0.6910064816474915	0.8962423514396186	0.34248163896405104
9	0.6163433194160461	0.8978189871992192	0.3548933288181511
10	0.12721508741378784	0.9006719471451631	0.37884872824631854
11	0.612119197845459	0.9029242839445926	0.40715732613099254
12	0.2610208988189697	0.90375014077105	0.38536395484624375
13	0.5049362182617188	0.902098427118135	0.3900612661674608
14	0.9915324449539185	0.9018731934381922	0.4019176987614862
15	0.6399009227752686	0.8899358084012162	0.3611435239206534
16	0.2038818746805191	0.9124216374488532	0.4476047904191617
17	0.6388322710990906	0.9081421975299373	0.3931297709923664
18	0.04880291223526001	0.9070535680768798	0.3834849545136459
19	0.231528639793396	0.9106573069559668	0.41732283464566927
20	0.5932984352111816	0.913322572168625	0.4595561918396564
21	0.21288014948368073	0.9108825406359098	0.4483221476510067
22	0.2386263608932495	0.9124967153421675	0.42958459979736574
23	0.3664993345737457	0.8966177409061902	0.395985401459854
24	0.1980794221162796	0.9046886144374788	0.40398818316100443
25	0.25403255224227905	0.9159127594879688	0.4477289113193944
26	0.5239537954330444	0.9081797364765944	0.41269841269841273
27	0.33081722259521484	0.9162881489545404	0.4520496427228281
28	0.054191771894693375	0.9104320732760238	0.445945945945946
29	0.012740302830934525	0.9134351890085964	0.4212910532276331
30	0.030984405428171158	0.8982319156124479	0.32240647898187424
31	0.10891649127006531	0.9035999849844213	0.39215686274509803
32	0.09009919315576553	0.9118210143023386	0.44227415416811994
33	0.06210842728614807	0.9051766207440219	0.41446566436407967
34	0.36665064096450806	0.9148992079282255	0.4369490226140284
35	0.32949164509773254	0.9115957806223958	0.43681747269890797
36	0.531991183757782	0.9176770899808552	0.475968992248062
37	0.35347554087638855	0.9225196140996283	0.4697354113809351
38	0.005594521760940552	0.897293441946019	0.31993437243642325
39	0.2818906605243683	0.9037126018243928	0.3459915611814346
40	0.08573249727487564	0.9122714816622246	0.4171292624900872
41	0.2991640269756317	0.9062652501970795	0.36155966916108706
42	0.2709612548351288	0.9183152520740268	0.4613601236476043
43	0.27551835775375366	0.9119336311423102	0.39762611275964393
44	0.40849369764328003	0.9132474942753106	0.39655790605951946
45	0.05362513288855553	0.9139607342617966	0.44621513944223107
46	0.17105145752429962	0.924096249859229	0.5045837917125046
47	0.22908665239810944	0.9118585532489958	0.4104803493449781
48	0.2993534505367279	0.9250347235256579	0.4939538292414804
49	0.21804723143577576	0.9077292691167086	0.39121250528094637
50	0.16282044351100922	0.9156499868613687	0.43823760818253343
51	0.011792181059718132	0.9204174330868276	0.47372488408037094
52	0.0021778966765850782	0.9097939111828522	0.4202237878159967
53	0.06077783182263374	0.9190284920605127	0.46538461538461534
54	0.04243483766913414	0.9166635384211119	0.4295145631067961
55	0.6389492154121399	0.9143361237283681	0.43693322341302554
56	0.2199755609035492	0.9221066856863996	0.4809130263675718
57	0.028307359665632248	0.9163256879011975	0.443921568627451
58	0.23199427127838135	0.9147490521415969	0.436498150431566
59	0.031396541744470596	0.9176020120875408	0.4375243285325029
60	0.2465813159942627	0.9183152520740268	0.448780487804878
61	0.8913499116897583	0.9186531025939412	0.47742984953233025
62	0.23948509991168976	0.9129847216487106	0.41025641025641024
63	0.6438628435134888	0.9189909531138556	0.5023809523809524
64	0.23820659518241882	0.9198918878336274	0.4536964980544747
65	0.016109712421894073	0.9139982732084537	0.42366863905325447
66	0.2967020571231842	0.9222193025263711	0.47832817337461303
67	0.17872849106788635	0.9160629152745974	0.42934556065027096
68	0.174956813454628	0.914035812155111	0.464128256513026
69	0.03467703238129616	0.9121588648222531	0.42868852459016393
70	0.15589694678783417	0.9109951574758812	0.4539007092198582
71	0.11098313331604004	0.9288261571380307	0.5326669046769011
72	0.06273868680000305	0.9163256879011975	0.455188679245283
73	0.017103400081396103	0.9073163407034799	0.3662815575524176
74	0.003232778748497367	0.9257104245654867	0.48415622697126015
75	0.0973072424530983	0.9162506100078832	0.44300727566693615
76	0.6383445858955383	0.8995833176921055	0.32710280373831774
77	0.02051975019276142	0.9192537257404557	0.4703493095044679
78	0.2930773198604584	0.9214309846465708	0.4904432696217975
