iter	loss	accuracy	f-score
1	0.433051735162735	0.8646345583542926	0.20169567157518964
2	0.15838953852653503	0.8774353391643831	0.24169986719787515
3	0.6813266277313232	0.8808138443635272	0.296533644043111
4	0.2752911150455475	0.8967678966928188	0.35037447085639856
5	0.32742205262184143	0.9014227260783062	0.3679482572763205
6	0.43194612860679626	0.9077292691167086	0.3808503036798857
7	0.938434898853302	0.9034498291977927	0.3851536355339215
8	0.33094000816345215	0.9091932880363377	0.4047228599540833
9	0.5262042284011841	0.9153121363414543	0.4383363471971067
10	0.13135460019111633	0.9146364353016254	0.4242424242424242
11	0.14841221272945404	0.9194038815270843	0.45460614152202944
12	0.12449504435062408	0.9159127594879688	0.4730400264637777
13	0.2614174485206604	0.9185029468073126	0.47418181818181815
14	0.375489741563797	0.9236082435526859	0.49125364431486884
15	0.16378214955329895	0.924809489845715	0.5061771973173315
16	0.025156831368803978	0.9229325425128571	0.4882758620689655
17	0.047599099576473236	0.9260482750854011	0.47972508591065294
18	0.11896330118179321	0.9236833214460002	0.4863968148639682
19	0.724442183971405	0.9262735087653441	0.48519515477792735
20	0.2891443967819214	0.9264236645519727	0.5042678923177938
21	0.18197104334831238	0.9308532602575171	0.5321492007104797
22	0.3433074355125427	0.9177146289275123	0.4969384466645182
23	0.2914218008518219	0.925072262472315	0.5163007318695941
24	0.03763193264603615	0.9298021697511167	0.5245335176226676
25	0.39151787757873535	0.9300649423777169	0.521768251841929
26	0.023135775700211525	0.9304778707909456	0.5288389513108614
27	0.09683413803577423	0.9324674349637749	0.5333333333333333
28	0.6083449125289917	0.9310784939374601	0.5186206896551725
29	0.0933968648314476	0.9317917339239461	0.5258086717136958
30	0.2578432857990265	0.9291640076579452	0.5045550105115627
31	0.09249848872423172	0.9284883066181163	0.5026631158455392
32	0.7752416133880615	0.9326175907504035	0.5457083042568038
33	0.040060605853796005	0.9341942265100042	0.5541095890410959
34	0.18405966460704803	0.9308532602575171	0.5247989276139411
35	0.17614801228046417	0.9314163444573745	0.531900604432505
36	0.09009122103452682	0.9321295844438605	0.5463510848126232
37	0.1629805862903595	0.9358834791095761	0.5544005544005542
38	0.6181459426879883	0.9322046623371748	0.5212033345415005
39	0.011735057458281517	0.9350576222831187	0.5533877261440227
40	0.30290699005126953	0.9315665002440031	0.5368865778355542
41	0.03016609698534012	0.9320545065505462	0.5565729234793982
42	1.1310372352600098	0.9354705506963474	0.5653537818055071
43	0.11986556649208069	0.9371973422425767	0.5697098372257609
44	0.20761428773403168	0.9325425128570892	0.5361189801699716
45	0.25730881094932556	0.9294643192312023	0.5429749444973042
46	0.04155563935637474	0.9393746011486918	0.5779816513761469
47	0.09006484597921371	0.9341191486166898	0.5653573728267869
48	0.12178297340869904	0.9382484327489771	0.5701001430615165
49	0.18108683824539185	0.9336686812568039	0.5356643356643357
50	0.028695501387119293	0.9293517023912309	0.548828125
51	0.2642571032047272	0.9394872179886632	0.5778401122019635
52	0.18677641451358795	0.9320920454972034	0.5446519524617996
53	0.4912150800228119	0.9323548181238035	0.5472513897467572
54	0.026940742507576942	0.9382484327489771	0.5680851063829787
55	0.13140283524990082	0.9356582454296333	0.5540584949063425
56	0.036311037838459015	0.9361462517361763	0.5487234807623156
57	0.0010209055617451668	0.9383985885356056	0.5690890481064482
58	0.4992430806159973	0.9410263148016067	0.5927272727272728
59	0.25811100006103516	0.9391493674687488	0.5775288764438223
60	0.0003720630193129182	0.9406509253350351	0.5791953606379123
61	0.09715742617845535	0.9381358159090056	0.5503988397389413
